"comment","author","date","num_likes"
"사람들 자꾸 정부지원 정부지원하는데 아무리 출생률이 바닥을 찍더라도 덮어놓고 애만 낳는 집에 아구 애국자시네요 하고 지원해주는 게 맞나 싶다 이미 나온 애들이야 뭐 극한 어려움없이 살도록 지원해주는 게 맞지만 저렇게 자기 경제력 상관도 안 하고 생기면 또 낳을 거예요 ^^ 하는 집에 지원해줘서 출생률 높여봤자 사회에 득되는 거 하나도 없음 좋은 투자가 아니라고 생각함","얄리얄리얄라셩","2022-11-28T01:50:10Z","1"
"첫째가 저희 딸하고 동갑이네요  오둥이 최고입니다","j자","2022-11-27T17:40:55Z","0"
"무슨 동물도 아니고… 피임 좀 해라","sun","2022-11-27T15:54:51Z","2"
"남자가 밤에 죽여주나,...? 이해를 못하겟네","Ddd Zzz","2022-11-27T14:21:41Z","0"
"청소년자녀를 둔 엄마로써 충격적인것이고 너무도 당연하고 좋은쪽으로 나온다면 청소년의미가 모가있는건가<br>유투브에 청소년부분가  광고하고 선동하는방송은 없었음한다","정시원","2022-11-27T13:10:54Z","1"
"이런건 티비안나왔음좋겠다 청소년 정서에 좋지않다","정시원","2022-11-27T13:08:40Z","0"
"@맹희 너무도 당연하게 인식하고 잘못된게 아니라 생각하게 만드는게 문제인거지요","정시원","2022-12-03T08:10:58Z","1"
"경각심도 되지요..","맹희","2022-12-03T08:04:41Z","1"
"고만낳으시길<br>첫째<br>둘째<br>안스러워","백호","2022-11-27T12:29:30Z","0"
"하고싶은대로하세요<br>감놔라 배놔라 남의밭에다 이래라저래라 엄청심하네<br>이런인생도 있고 저런인생도 있어야 획일화된 가치관도 좀 넓어지는거고 그래야 좁으래인에서하는 의미없는 경쟁도 줄어듬<br><br>돈많고 풍족하게 자라도 부모님반대로 피아노학원 못다닐수도있고 다니다가 저처럼 3개월만에 때려칠수도있고요<br><br>남과 비교하는걸 안가르키면됩니다!<br><br>집에돈이 많아도 방탕하게 사는 사람들많아요<br>보란듯이 남들이 안가는길로 이왕가셨으니 잘되서 사회의 새로운 답안을 제시해주세요!","YJ Jung","2022-11-27T11:25:14Z","0"
"진짜..애국자다,.요즘결혼도.안하고..애들도.안.낳은는데.나라에서..고등학교까지<br>책임저줘야.나라일꾼들이나..저중에.대통령도.나올수","송도연","2022-11-27T08:33:47Z","0"
"남자분이 정관수술하세요<br>아이들과 엄마의건강을 위해서요","jk","2022-11-27T07:19:30Z","0"
"너무예쁘다🥰🥰💜💙💚💛🧡❤💖💖💖💖💖💖","김연아","2022-11-27T03:42:09Z","0"
"티비 나온  연예들    말만 하지말 고애기 많이 나으세요!!!","김연아","2022-11-27T03:41:16Z","0"
"앞으로 3명이상  아이놓는 가정에는  10억씨주라  아랐니  정부야!!!!너네들만  배 터지게  먹지말고 10억씨 주라!!!!","김연아","2022-11-27T03:38:58Z","0"
"솔직히 걱정됩니다. <br>부모능력 없이 애만 낳아서 어쩌자는 걸까<br>일본 20년전 그대로 따라하고<br>티비에 나오고 …<br>진짜 걱정해서 하는 말입니다. <br>아이들이 나중에 성장하여<br>뭔가 하고 싶다고 할때 제일 중요한건 부모의사회적위치 경험 그리고 경제적능력이라고 생각해요. <br>열심히 사시고 응원합니다","O L","2022-11-27T03:37:14Z","2"
"정부야 당신들이  돈 빼 돌리지말고   이런 가정을 도와주라!!!!아랐니","김연아","2022-11-27T03:35:50Z","0"
"더 많이 나으세요   정부야   꼭  20억 주라!!!!!제발 부탁한다","김연아","2022-11-27T03:34:18Z","0"
"정부야  꼭  도와주라  한 20억  주라!!!!","김연아","2022-11-27T03:31:36Z","0"
"가족들  행복하세요😁😁😁💖💖💖❤🧡💛💚💙💜","김연아","2022-11-27T03:30:28Z","7"
"너무  보기좋아요  건강하게  잘  크그라    정부에서  도와 주세요!!!!힘들어도 형제가 많은게 너무  행복 하는겁니다🤩🤩🤩👍👍👍💖💖💖💕💕💕","김연아","2022-11-27T03:28:16Z","3"
"남성호르몬땜에 남자가 살찌기 신체적으로 쉽지 않은 구조인데.... 애도 좀 보고 일도 좀 하면 저렇게까지 안찔듯 엄마만 삐쩍 말랐네","S","2022-11-27T01:25:04Z","0"
"나이 든 사람들만 훈훈하다 뭐다 하는 거 보면 답 나오지? 이 나라는 늙은이들이랑 젊은이들 생각의 간극이 너무 크다.","J is for Jay","2022-11-27T00:25:56Z","2"
"이건.!  국가에서 팍.팍.밀어주고  팍.팍..혜택을 지원해 주어야된다...    인구절벽시대인데..       이것이 애국자요..독립투사다ㅡㅡ 만세..","원영근","2022-11-27T00:12:50Z","1"
"행복하시군요!<br>많다고 놀라는 이상한  사회자들?<br><br>하고 싶은데로 하세요.","김여사","2022-11-26T23:54:10Z","0"
"<a href=""https://www.youtube.com/watch?v=YU3VVUozHRw&amp;t=1m50s"">1:50</a> 와 ㅅㅂ……… ㅋㅋㅋㅋ","이영히","2022-11-26T23:21:33Z","2"
"흠..","결","2022-11-26T22:18:53Z","0"
"ㅋㅋ 진짜 할많하않","•̀ɞ•́","2022-11-26T20:58:31Z","3"
"밝고 화목한 가정 지금은 좋아보이는데 아이들이 언제까지 저럴거라고 생각하면 착각, 애들은 알게모르게 자라면서 부모와 가정 환경의 영향을 많이 받음. 되는대로 놓는다고 다가 아닌 세상, 싸질러 놓고 부모로서 책임 못지면 안낳느니만 못함. 다행히 아이들은 엄마빠를 반면교사 삼아 일찍 임신하는 일은 없을지도.","도경","2022-11-26T18:43:56Z","2"
"저건 아동학대다","Jeon Ha","2022-11-26T18:14:51Z","4"
"애국자들 칭찬해줘야지!<br>애들이 하나같이 다 착해<br>나무랄곳이 없어..<br>근데 아빠는 살좀빼시고 건강좀 챙기시길 애도 많은데<br>건강하게 오래사셔야지","𝙅𝙅𝙄𝙉","2022-11-26T17:11:29Z","0"
"보태줄거 아니면 훈수보단 응원을 해주세요!  이미 낳아서 잘 크고 있고... 좋은 날 올겁니다~^^  아이들 금방 큽니다. 힘내세요♡","포카리","2022-11-26T16:26:28Z","21"
"결핍이 있으면 심리 상담을 받아야지 대가족을 만들고 싶다고 생기는 대로 다 낳으면, 먼저 태어난 아이들이 동생들 돌보느라 하는 고생은 어떡할건데? 결핍 때문에 시야가 좁아진 케이스 같으니까 진짜 상담 받아보셔야 할 듯","서현","2022-11-26T15:44:30Z","34"
"맞는말이지 짐승도 아니고 애새끼만 까재끼면 왕빵인거냐 상담받아봐야 한다는 그런 말도 못하냐 What a pathetic","Tim Cook","2022-12-07T07:25:30Z","0"
"@요괴컴퓨터 돈이 없는 집안에서 자란, 그래서 또래들이 다 하는 것을 혼자서만 해보지 못한 아이는 행복할 수가 없어요","서현","2022-12-06T09:03:20Z","1"
"남의 삶을 그렇게 판단하시지 마세요 행복하게 살고 계시던데","요괴컴퓨터","2022-12-06T08:46:18Z","2"
"내맘 니맘 모두의 맘 ㅠㅠ 이런 프로그램에서 외롭게 컸다는 말이 제일 무서움","탕수육","2022-12-04T07:29:00Z","0"
"잘 될거여요 <br>응원합니다","백은숙","2022-11-26T15:11:16Z","0"
"애들이 전부 착해서애들은 잘키웠는데요 애하나 더 나으려고하던데 애는 더이상  안낳으면 애들도 육아스트레쓰에다  있는애들한데 학원도보내고 잘 해주시길","김츈 좌","2022-11-26T13:32:32Z","0"
"이가족  도에서나 군에서나   복지해택주어야합니다 요즘애을 안나아서 인구가 줄고 있는데  애국자입니다  이가족에게 굥육의혜택 성장할수 있도록 금전적인 지원도 아끼지 말아야 합니다","사랑아","2022-11-26T12:55:34Z","1"
"남편분 아내분 아이들이 불쌍하네요 <br>아이는 그만 나으세요<br>역건도 힘드신데요<br>남편분은  수술하세요<br>아내건강  아이들이 불쌍하네요ㅠ","최윤정  카라","2022-11-26T12:45:48Z","0"
"찐가족 찐사랑<br>이쁜 가족 건강하세요~","얼음땡","2022-11-26T12:25:12Z","0"
"나중에 애들 학비는 어떻게 할거임......? 대학 등록금 생각해보셈 ㅠ 한 명당 거의 몇백~몇천 인데","생갈치1호의행방불명","2022-11-26T11:42:29Z","4"
"애들초딩들어가면돈장난아니던데","추억 추억","2022-11-26T08:15:35Z","0"
"엄마고고생만 네요 힘드시겠습니다","익순 손","2022-11-26T07:37:24Z","0"
"저래놓고 나중에 애들이 엄마아빠가 해준게 뭐있는데 했다가 뚜껑열리지나 마십쇼..","동동","2022-11-26T05:28:44Z","7"
"자식이많으면행복한가요..?","허귀리","2022-11-26T05:22:09Z","1"
"와이건 대박 컨덴츠 !!!!!!!물적 지원 해드리며 방송 따로 컨덴츠 해도 될듯 피디님아,,,,,,,,,,,,, 그리구 젤중요한거 남편분 여러가지 이유로 살빼자구요,<br>화이팅,,,","강바이어2","2022-11-26T02:16:25Z","0"
"부부사이가 참좋아요","쏘니아","2022-11-26T02:06:17Z","0"
"남편. 살빼야합니다.. 건강이 무척 걱정됩니다.","메주","2022-11-26T01:37:40Z","1"
"애공장이네","이승희","2022-11-26T01:18:51Z","2"
"아~~부럽다<br>넘 행복해 보입니다<br>지금처럼 밝케 잘 커나갈수 있도록 국가에서 더 많은 지원을 해주시길 바라며 건강하고 훌륭하게 잘 자라서 대한의 큰 일물들이 되길 기원합니다<br>두 부부 멋지십니다.<br>건강하시고 ~~화이탕입니다","하모니","2022-11-25T22:51:05Z","1"
"어린엄마가 좀그러네요  무슨생각으로  애만 잔득나서  고생시키는지~~","가을사랑","2022-11-25T22:44:07Z","4"
"국가서 지원을 아끼지말고 해드립시다<br>아이낳는 재능과 능력은 경제력보다 나은 시대가 되었잖아오ㅡ<br>부탁드립니다 <br>악플달지말고","해피5남매아빠","2022-11-25T21:58:17Z","1"
"다자녀 프리패스 혜택 넘 좋다","blue서현","2022-11-25T21:51:52Z","0"
"어제 시부님방문  2탄도 봤는데..<br>참 이쁜 가족이네요~^^ 아빠의 어깨가 다소 무거워보잊만..<br>서로 아껴주는 모습이 ㅡ두분 사랑속에 아이들도 정말 행복해 보입니다...원할께요.^^♡","blue서현","2022-11-25T21:44:57Z","17"
"이쁜가족  좋은시댁  잘사셔요 아이들이 참기특하네요","향기","2022-11-25T16:08:27Z","10"
"이제 그만","진저와 피클","2022-11-25T15:35:35Z","0"
"아들이 학원 다니고 싶다고 조심스럽게 말하는거보니 철이 일찍 든거같아 넘 안쓰럽다 나이들고보니 철일찍든 애들은 환경적으로 결핍이 있더라","긍정의신","2022-11-25T15:15:30Z","5"
"고생은 첫 자식이다. 그리고 여자가 애 낳는 기계도 아니고 . 자신의 건강도 챙기세요. 젊은시절을 배부르고 애낳고.연속인데... 너무심하다","J.S.","2022-11-25T13:58:45Z","4"
"남자가 정신을 차려야 할 듯 ..이건 아닌 듯.  시부모도 애 들 함께 키워 주던가 .","박연옥","2022-11-25T13:20:02Z","1"
"진짜 정신나갔다 5명이나 애를 낳았냐? 거의 짐승이다","HYUNSOO KIM","2022-11-25T12:29:09Z","2"
"그만.낳으쇼<br>다른애들이.먼죄가있나요<br>애기키우느라.다른자녀들이<br>생고생하네요<br>남편이란사람.왕짜증<br>양심좀가저라<br>도둑놈<br>세상에이런일이<br>애낳는기계도아니고<br>제발고만낳아라","샬롬.언니","2022-11-25T09:41:36Z","4"
"남편 너무 싫다. 10살 어린 고딩 임신 시킨 페도필.  경제적 능력도 없는데 애는 계속 낳고싶고 극혐. 애가 학원 하나 가고싶은 것도 눈치 보는데 내가 다 짠하다.근데 뭔 애 생기면 또 낳아. 한심하다 진짜.","rg te","2022-11-25T09:25:45Z","5"
"다복해서 행복해보이긴하는데 <br>난 그냥 적게낳아서 여유롭게 키우고싶다..","감자","2022-11-25T08:51:19Z","5"
"아저씨 몸관리하세요","신윤철","2022-11-25T08:27:42Z","1"
"제발 더 낳지 마라<br>더 낳는건 무지이자<br>아이들을 불행하게 만드는거야<br>60~70년대처럼 낳아노면<br>대충 키우는 시대<br>아니다<br>낳아줬다고 다 고마워하지<br>않는다<br>내 지인 능력없는 집인데<br>애만 넷 낳았다<br>애들이 다 성인인데<br>부모 원망하며 절대<br>안찾는다<br>가난한집에 형제만<br>많은건 다복한게 아니다","김미경","2022-11-25T08:17:40Z","3"
"애들낳는건 좋은데 남편 살 빼고 건강관리하면서 아이들 잘 키워야~","김은숙","2022-11-25T08:07:49Z","1"
"제일 잘한일이세요~ 축복입니다~♡♡♡♡","표숭길","2022-11-25T07:58:59Z","0"
"애기 똑부러지네 어린나이에 점잖을 거 같구만","Eun Hye Kim","2022-11-25T07:32:11Z","0"
"너무 충격.. 사고라도ㅠ나면 어쩌려고 손잡이도 없는 차를~~~~  제발 그러지마세요  미치셨나요","프로개산책러","2022-11-25T07:29:30Z","2"
"일단 언성이 안 높고 무조건 안돼 보다는 차근차근 설득 하는 모습이 가정의 불화가 없는 거 같아요 다들 사근사근 하고 그렇네요 <br>행복해보여서 보기 좋아요","J.M Park","2022-11-25T06:02:02Z","78"
"<a href=""https://www.youtube.com/watch?v=YU3VVUozHRw&amp;t=00m17s"">00:17</a> 진짜로 중학생인줄 알았네 ㅋㅋ","호민스님","2022-11-25T06:01:16Z","2"
"건이가 짱이고<br>넘넘 이뻐~","선주 박","2022-11-25T05:46:01Z","0"
"프로그램 취지가 뭘까? 댓글이라도 보고 정신 차리라는 건가","haru","2022-11-25T05:22:20Z","2"
"세금쳐들여서 이런사람들 출연료 페지해라","오늘처럼만","2022-11-25T04:38:36Z","4"
"겁도없이 젊은여자가 어찌 애들 저많이 낳았을까. 너무하네 왜 18살 에 애을낳아. 꼴물건이다..뭐잘났다고. 유투부나오냐..심하네. 또 낳겠지.","Hak Nang An","2022-11-25T04:20:11Z","6"
"갈수록 애들 돈 많이 듭니다","금이빨은이빨","2022-11-25T03:53:29Z","2"
"무책임한 부부.<br>경제적 능력도 안되면서 또 낳을 수도 있다는 그 무책임한 말!😳","김은자","2022-11-25T03:35:19Z","12"
"이런집에는 나라에서 먹고사는걱정없게 해줘야 됨. 하나씩낳고 아이도 없어지는 시국인데. ~  가정이 행복한모습보니 좋긴한데. 요즘은 옛날하고달라서. 아이들 사교육도. 쉽지않은데 ... <br>두분이서 알아서. 하겠지만.  엄마아빠 젊고건강한데. 아이는 출산할수있겠지만   있는  5섯애들만으로 족하면. 바래봅니다.<br>지금이야. 좋을수있지만 더커서 학교가고 하다보면 돈없어 싸우고  해어지는게 많답니다.  가정에 경제가 원만하면. 상관없지만요 <br>옛날하고달라서.   요즘은 아이들의견도.  무시하면 안되니까 ... 암튼 힘내세요","드라마","2022-11-25T02:19:32Z","0"
"경제적으로 힘든데 생기면 또 낳는다니..저로선 도저히 이해가 안됨","J.M.","2022-11-25T02:18:06Z","3"
"애들 너무 예쁘네요~","이하늘","2022-11-25T01:15:26Z","6"
"아이들만 많이나는게 중요한게아닌데 능려도 안되는데 뭐가 문제일줄 모르나","달려라하니","2022-11-25T00:30:33Z","1"
"아이들이 불상하네","달려라하니","2022-11-25T00:29:18Z","1"
"무능하고 자기몸관리도 못하시면서 왜자꾸 애를낳으려하나...애들은뭔죄냐.. 답답하다진짜...","건담파워","2022-11-25T00:22:09Z","3"
"여기 신청하신 이유가 취업이나 이런것 때문에 했으리라 생각되지만 예쁜 오둥이를 위해서 이프로그램을 위해서 아빠도 좋은 직장을 얻으리라 믿습니다 오둥이 맘 아빠 핫팅하세요","금별 김","2022-11-25T00:19:00Z","38"
"자녀가 많아서 행복하다는<br>말로 포장하지 마시고<br>먼저 경제 관념을<br>생각하시고ᆢ<br>아이들이 왜 동생들<br>책임져야 합니까<br>능력이 없으면  더이상<br>다산 위험 합니다","최우리","2022-11-25T00:18:28Z","5"
"행복하게 보인다 가족이 돈을떠나서 ~<br>정부지원혜택 잘받아보시고 행복하게 사셨으면좋겠네요  아버지도 건강관리잘하셔서 이쁜아이들잘챙겨주시길","신기베베","2022-11-24T23:33:55Z","25"
"하 진짜 제발.. 애들이 너무 불쌍해 겨우 피아노학원도 제대로 못 보내서 애가 눈치 보면서 부탁하는 상황이 안타깝다 근데 더 낳겠다고? 진짜 부모라면 지금 있는 애들을 생각해서라도 저렇게 절대 못 함","xeoul","2022-11-24T23:33:03Z","25"
"애만 낳는 기계인가요 저출산국가에서 애국이긴한데 마냥 칭찬하기엔","오호라나마스떼","2022-11-24T23:11:28Z","2"
"참 대책읍다","자갈치아짐매","2022-11-24T23:05:25Z","0"
"미안한 말이지만 세상에  경제적인 능력도 안되시는데 지금있는 아이들만이라도 최선을 다해 키우셨으면 좋겠네요<br>내가 외롭게 자랐다고 생기는대로 낳다보면 애들이 넘 불쌍합니다<br>학원도 다니고 싶고 친구들과 놀고도 싶은데 ㅠㅠ<br>동생들 뒷치닥거리 ㅠㅠ<br>아이들이 참 착하네요<br>더이상 아이들  힘들지않게 <br>이러다 첫째 정신적으로 힘들어 금쪽이 될까 걱정되네요<br>엄마가 착하셔서 애들도 착한듯 하지만  애들의행복도 생각하는 현명한 엄마가 되었으면 좋겠네요","jeongja kim","2022-11-24T22:54:57Z","0"
"너무 이기적이다..본인들의 쾌락이 한사람의 80년 인생이 된다는게..","성이름","2022-11-24T22:43:23Z","6"
"애들은 무슨죄야...","성이름","2022-11-24T22:30:25Z","1"
"정말 이쁘네요","비와바람","2022-11-24T21:38:28Z","0"
"애 5명이면... 음,,, 지금은 아직 어리니까 어찌저찌 된다해도 커가면서 드는 돈은 정말 현실적으로 무시 못합니다. 6째??? 제발 부탁드립니다. 아이들을 위해서라도 그만 낳으세요...","sunja","2022-11-24T21:16:08Z","2"
"뚱뚱한 남자한텐 성적매력이 안느껴지던데 신기하네","랄라","2022-11-24T18:52:43Z","0"
"여자가 너무 불쌍하다","ads","2022-11-24T17:38:35Z","0"
"아 머리 아프다 안볼란다 .;;정신이 혼미하다<br>필리핀 등 동남아 여자들이 어린 나이에 애 3.4명씩 낳는 이유 ..<br>별 생각 없음 째지게 가난함 . 가난할수록 애더 낳음 .<br>엄마 아빠 딱히 직업없고 꿈도 없고 게으름 . 엄마는 더 생각 없음<br>근데 무슨 돈으로 집에서 뭘 먹고 어케 사나?!!<br>와 너무 궁금하고 부러워 .......<br>혼자 사는게도 경제적 압박이 큰데..;; 뭔돈으로 생활하지?<br>냅둬라 살다보면 후회 하겟지 . 아무리 말한다고 듣겟냐! ? 알앗으면 진작에 안 낳앗겟지 ㅋㅋ","씽씽이","2022-11-24T16:03:00Z","3"
"징그럽다","박태경","2022-11-24T15:51:30Z","1"
"욕망대로 잠자리하고 애낳고 돌봄 받아야 할 애가 동생을 돌보니 아동학대지. 책임감 있는 부모라면 절대 지 꼴리는데로 안하지.","dmsens rha","2022-11-24T15:22:48Z","11"
"아기들이쁘다.씩씩하게 잘크길 나라의 보물들이네","이서현","2022-11-24T14:52:26Z","3"
"나쁜 부모가 지들 좋아 놔놓코 유아를 아이들에게 미루는 건 하지 마세요<br>현실과 안맞은 자녀출산 싫타<br>불행은 아이들의 몫 에휴~<br>엄마의 외롭게 자랐다는 사연이 현실성없는 보복심리일뿐인데","Y Ha","2022-11-24T14:49:17Z","1"
"가족들이 모두 웃는 얼굴이라 행복해 보여요.<br>다이어트는 잘못하면 요요 때문에 살이 더 찐데요. 그냥 몸무게 유지 하면서 자영업 하시면 어떨까 생각해봅니다.","Namsuk Choe","2022-11-24T14:27:03Z","2"
"와... 인구 줄어가는데.. 애국자네.. 국가에서 지원좀 해줘라.. 애들 잘 키우고 행복하시길...","토토","2022-11-24T14:25:40Z","103"
"부모 도움받으며 생활하면서 애를 다섯씩이나 대단하네","장양순","2022-12-05T13:17:28Z","1"
"누군가의 부모라는 이유만으로 존경 받아 마땅합니다 밤새 잠 안자며 아기를 돌보는 것만으로 참 귀합니다 남의 선한일을 악하다 하는 사람들은 정말 삐뚤어진 사람들이네요 저 아이들은 엄마 아빠가 부족하지만 세상에서 가장 사랑할 겁니다 부족하고 못나도 부모는 존경 받아 마땅 합니다 사람들의 생각이 너무 악하다 지금 이 세대는 ...","mina Kang","2022-11-24T14:04:14Z","8"
"난 결혼하고 21년 지났고 내년 대학생 딸 중학교 아들이랑 둘있고 맞벌이 월 600이상 수입에 빚은 주택담보대출 월 이자 원금포함 60만원정도 밖에 없는데 둘 키우는데도 여러가지로 빠듯하고 힘든데... 해줄것도 갖고싶은거도 많아 휘청함..애들은 거져 크지 않아요ㅠ","몽 숭숭이","2022-11-24T14:01:44Z","5"
"진짜 애가 동생들 케어하다보면 커서 서로 사이 나뻐질 확률 크던데 서열화 되기도.싶고","FFINE RA","2022-11-24T13:42:54Z","4"
"외롭다 많이 낳는 건 아이들이 심심풀이가 아닙니다. 제발 애들 생각해서 하나하나 다<br>풍족히 못해줄봐엔 그만 좀 낳아주세요.","FFINE RA","2022-11-24T13:38:59Z","2"
"지금 28살인데 더 낳는 거 아냐? ㅋ","FFINE RA","2022-11-24T13:35:16Z","0"
"적당히<br>해라~","현정 박","2022-11-24T13:25:47Z","0"
"요 가족은 정말 이쁜 가족이넼ㅋ","BLacK SHeeP","2022-11-24T13:25:32Z","15"
"대책없이  출산만<br>거듭하셨네요.<br>허지만 현실은<br>녹녹하지않습니다.<br>미래도생각해야하고<br>아이들의 뒷바라지도<br>해야 할텐데.....","카페","2022-11-24T13:20:36Z","4"
"대단하네요.. 저렇게 출산을 할 수있는것도 능력이에요... 하나님께서 저 가정에 함께하시길 기도합니다! 아이들 넘 예쁘네요^^","j j","2022-11-24T12:40:14Z","52"
"나라에서  다둥이 가족  혜택 좀 많이 줬음 좋겠어요  캐나다처럼   애 5명  낳으면 차도  하나 주는 복지는 없는건가요<br>윤석열 은 쓸데없는  용산가는 돈이나 퍼 쓰지말고   좀  이런데 썼음  좋은 대통령으로 남겠는데  애도 안나본 대통령 이   이런복지는 모르겠죠","헤라 맘","2022-11-24T12:37:23Z","1"
"누구돈으로요?","ㄱ","2022-11-25T23:25:55Z","1"
"능력이 있어야지   아빠되는사람은 살좀빼세요","김명자","2022-11-24T12:15:07Z","2"
