comment,author,date,num_likes
잇느니만 못한 가족들도 많습니다.   맘가짐을 지고시작하면안됨.,Blake Leigh,2022-10-21T05:43:20Z,0
앞으로 모든 날에 행복만 가득하시길❤️<br>예빈이 기분 좋은 웃음소리가 참 좋아요,insun kim,2022-10-20T05:23:14Z,1
가연님 위로 드리려 하는 말 아니라<br>정말 사랑 내 마음 온전히 다해 키우면<br>크고 나서도 빈 자리 없어요<br>저는 10살 이후로 어머니랑만 자랐는데도<br>그립다거나 저에게서 아버지의 부재 같은건 찾아볼 수 없을 정도로 행복하게 자랐습니다 어머니의 사랑 하나로요<br>걱정하지 마세요,새턴,2022-10-20T04:57:11Z,5
좋은 말씀 감사드립니다,나현이의 성장일기,2022-10-26T13:18:02Z,0
예빈엄마. 절대로 아프지 말고 건강하세요. 예빈이 잘 클거에요.,이미래,2022-10-20T04:55:34Z,1
아기안떠나고 꿋꿋이 엄마로서 열심히 키우는게 대단..,이은총,2022-10-20T03:27:49Z,69
그나마 정신박힌 엄마네 화이팅,QKQL,2022-10-19T15:54:09Z,0
티비 너무 믿지 마라<br>다 거짓말이다<br>내 인생 언 20년 결국 다 주작이더라,조선 로동당,2022-10-19T14:41:29Z,0
너도 안 믿는다,린트프,2022-10-23T14:43:00Z,0
어디까지 몇명까지 인진 모르지만 ㅋㅋ<br>여기 출연 고딩엄마 1명이 이미 <br>다 주작 연기였다고 발표했다...<br>조회수 뽑으려고 극단적인 성격 연기했다고,조선 로동당,2022-10-19T14:43:15Z,0
고등학생이 왜 남자를 만나는지,남배 투더주,2022-10-19T11:22:27Z,1
"혼자 미혼모로 애키우는게 대단하고 존경하지만<br>이걸보는 미성년자들은 어릴때 결혼 여건도 마련되지 않은 상태에서 출산을 한다는건 아이, 본인, 상대 배우자 그리고 남은 가족들 모두에게 못 할짓이란걸 알고 하지않도록 해야함..<br><br>임신시켜놓고 도망간 남자ㅅㄲ ~~<br>보고있냐?? 넌 평생 죄책감으로 살아",HAppY,2022-10-19T02:29:08Z,2
가연씨는 정말 소중하고 대단한 사람이예요. 예빈이랑 둘다 아프지말고 행복하세요. 응원하는 사람이 많다는거 잊지마세요~!!!!,도희TV,2022-10-19T01:49:09Z,25
혼자서 애기키우면서 집이 저렇게 깨끗하고  정리잘되어있는것만 봐도 엄마가 얼마나 아이를 잘키우고 있나 알수있어요. 너무 대단하세요,박수진,2022-10-19T00:54:10Z,188
저도 아이 안나봤으면 함께 맘아파하기 어려웠을거에요.. 힘내요!! 생각지도 못한 좋은 일들이 인생가운데 함께하길 바랄께요!!,sofia Lee,2022-10-19T00:34:01Z,1
도망가면 없던 일되니..<br>저렇게 자식이 있는데 어딜가서 뭐하고있니..<br>어디가서 뭘먹어도 그게 네 수치일뿐..<br>네가 결정한 일을 미루지마라..,M J,2022-10-18T22:52:07Z,0
니니패밀리이라고 예비니 유투브 채널도 있네요 구독자수 혼쭐내러 갑시다~,윤스네일,2022-10-18T10:52:19Z,0
아기아빠는 어딧나요,비둘기,2022-10-18T04:12:28Z,0
정신차려 지금이라도 애버리고 새출발해라 자폐증있는 애키우면 죽을때까지고생하고 돈없어서 힘들게 산다,ᄏᄏ,2022-10-18T01:03:57Z,0
자기 탓해야지 왜 남탓하냐.. 어린나이에 임신하고 꼴 좋다,송제영,2022-10-17T22:49:29Z,0
힘내요 잘하고 있어요~ 아이가 있어서 외롭지 않고 아이가 크면서 점점 엄마에게 더 좋은 친구가 되어줄 거에요! 없느니만 못한 아빠보단 훨씬나아요 응원해요~ 행복해지길..,rosa,2022-10-17T15:22:15Z,1
예빈이  엄마  가연양  화이팅!!!,수은주,2022-10-17T14:02:49Z,0
고딩엄빠 보고 운 적 없는데 처음으로 눈물 남....어릴 때부터 외롭고 힘들었는데....참...인생이 야속하게 흘러가는 거 같아서 나도 모르게 눈물이 남...자기 어릴 때처럼 외롭고 쓸쓸할까봐 애기 데리고 차없이 저 먼 길을 오가는 그 정성만 봐도 진짜 대단하다고 생각했음....ㅜ 애기 아프다는 얘길 들어도 누구랑 어떡하냐고 상의할 사람도 의지할 곳도 없이 그냥 길에 주저 앉아서 엉엉 우는 모습이 너무 속상했다....하ㅠㅠ 앞으로의 미래는 조금 더 밝고 좋은 일이 있기를....,팡팡팡구마,2022-10-17T13:01:53Z,45
애휴..얼마나 힘들까...남보다 몇배의 행운이함께하시길 빌어요,super,2022-10-17T10:17:46Z,0
고딩엄빠 보면서 다행인게 애들이 그래도 다 엄마 닮았네ㅜㅜ,Avocado Power,2022-10-17T05:16:42Z,0
예빈이가 딸이라서 얼마나 좋아요<br>예빈아 커서 꼭 엄마에게 알콩달콩 좋은 친구가 되어줘!! <br>응원합니다 두모녀,최한희 Choi Han Hee,2022-10-17T04:38:32Z,43
고등학생이 무슨 엄마가 되죠 ? 저 학생 부모는 없는 건가요 ? 저 나이때는 한창 공부만 할 때인데... 이해 불가네요.,wonwoo kwon,2022-10-16T23:08:53Z,2
안타까운건 안타까운건데 이래서 어릴때 성교육 피임은 필수임,PARK ZOO,2022-10-16T22:57:38Z,1
"티비보다가...가슴이넘아파서 검색해서 들어왓네요. 20년이지낫지만 저도 그때생각이나서 공감도되구, ..울고싶을땐 크게소리내서 우세용~ 실컷울고나면 그담부터 힘이더생기더라구용",개똥이네TV,2022-10-16T16:01:49Z,1
예빈이 너무 귀엽네요^^,시골마을미용실순보헤어,2022-10-16T15:03:26Z,1
또래 아이 키우는 엄마고 언어치료 수업을 받아봐서 압니다...실비보험적용되도 개인부담금이 1회에 2만원이 넘고 왔다 갔다 차비하면 주2회이상해야하는데 부담스럽고 바우처도 시기와 기간 놓치면 받기가 까다로워요... 한부모가정이나 어려운 가정이 좀 더 혜택을 받았으면 좋겠네요 저도 고딩엄빠 보면서 가장 많이 울었어요 힘내세요 정말 온가족이 키워도 우울증오고 힘든데 대단해요 응원합니다!,아는언니,2022-10-16T14:45:34Z,1
"저도 10년 가까이 애 둘을 키워봐서 저 심정을 조금 알거 같아 눈물을 흘렸네요.다른 아빠를 바라 보는 아이를 볼때 얼마나 맘이 안 좋고 슬프던지.<br>아무쪼록 힘 내고, 행복하고 이쁘게 살길 바래요.",김영희,2022-10-16T14:32:17Z,29
애 아빠 진심 욕나온다 내가 가연이 친언니였으면 찾아가서 반죽였어,쏘짱,2022-10-16T14:26:05Z,2
왜저래 착하노ㅜ 아기랑 엄마랑 너무 예쁘다 상처는 잊고 누구보다 행복하기를,haru,2022-10-16T13:11:39Z,0
그냥 첫화면에서 울컥.. 얼마나 힘들까 어린나이에  마음이 아프다,haru,2022-10-16T13:06:31Z,0
안타깝지만 모든 선택에 대한 책임은 본인이 지는겁니다,강아지야,2022-10-16T11:03:44Z,1
대단하다<br>진짜 큰 그릇이네<br>그릇이 크면 시련도 크데요<br>응원합니다,환환,2022-10-16T08:00:54Z,5
요리도 잘하고 기특하네 애아빠 너무나쁘다,성이름,2022-10-16T07:22:53Z,3
애가불쌍하다 애아빠는 어디갔음,성이름,2022-10-16T07:20:34Z,0
저출산 대책 다른거 준비하지 말고 홀로 아이 낳아 키우는 여성들 좀 지원 해주세요.<br>저도 4살 딸아이 키우지만 엄마가 예빈이 밥도 스스로 먹게 양치질도 옷입기도 스스로 하게 옆에서 잘 지켜봐주시고 기다려주시네요. 아직 어린 엄마인데도 너무 현명하시네요. 아이도 안정돼보여요. 이 아이 좋은 의사에게 저 엄마의 걱정되는 부분 진료 주기적으로 받게도 지원 됐으면 하네요. 아이 혼자 키우며 반찬도 직접 해서 먹다니 정말 대단하네요.<br>2시간 30분을 버스타고 놀러 가다니 정말 대단하네요. ㅠㅠ 승용차로도 힘든 거리인데<br>유치원부터 시작해서 다양한 가정의 모습을 기관에서 교육 시켜주세요.,C,2022-10-16T07:19:32Z,291
@유하담 너를 이길 자신이 없다,MCI Lgd,2022-10-24T15:01:16Z,1
@MCI Lgd 맨날 통계로 들들 볶는데 무슨ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너도 낳지마 그냥~,유하담,2022-10-24T14:31:49Z,5
@유하담 언제부터 나라말 그리 잘들었노 그리고 강압적으로 했노 낳지마라 제발,MCI Lgd,2022-10-21T04:04:46Z,1
@MCI Lgd 나라에서 애낳으라 애낳으라 들들 볶는데 무슨ㅋㅋㅋㅋㅋ 저출생인데 지원해줘도 애기를 낳을까 말까 하는데 이미 낳은 애들부터 잘 챙겨야지,유하담,2022-10-21T04:01:11Z,33
바라지 말고 스스로 개척 하세요. 억지로 나라에서 애기 낳으라고 했나요? 스스로 선택 한거면 책임 집시다.,MCI Lgd,2022-10-20T05:11:16Z,3
다른사연모르겠고 그냥 집열었는데 신발 두개 치솔 두개 보고 바로 눈물이나서 더이상 못보겠네요…,예나맘,2022-10-16T07:07:33Z,0
엄마가 부러워하고 기죽으면 아이도 똑같이 상처가 생깁니다. 상처받을일 아니에요. 아빠있어서 맨날 싸우고 불안감만 조성하는 가정이 수두룩합니다. 겉으로만 멀쩡해보이지 엉망진창인 가정들이 많습니다. 아빠 없는거 괜찮아요.,하쳐,2022-10-16T04:18:48Z,6
양육비를 국가에서 해주고 구상권을 전남편에 소송해서 받아라...  언제까지 나라의 미래를 짊어질 아이들에 대한 부담을 개개인이 짊어지게 할거냐...,맹맹쓰,2022-10-16T00:25:46Z,2
그냥 좀 먹먹해집니다 <br>예빈이 씩씩하게 자라요 ^^,Tommy Kang,2022-10-15T23:12:03Z,0
가연씨 친구가 되어주고 싶음.. 언제든지 달려가서 밥이라도 같이 먹고 얘기하면서 웃는 모습 보고 싶어지는 사람 ㅠㅠ,지수,2022-10-15T21:49:26Z,79
아이가 엄마깨울때 보니깐 자폐기가 좀 있는거 같은데 눈에 넣아도 아프지 않을 지식이겠지만 한번 상담받아보셔야할듯 ㅇㅇ,뿌또칭가뚜마드레,2022-10-15T18:14:33Z,1
역대급으로 제일 안타까운 사연자,개돼지,2022-10-15T17:19:21Z,1
"난 이 프로 이해 할 수가 없는게<br>고딩 때 임신해서 애 지우지 않고, 책임감있게 키우는 설정으로 포장했는데..<br>책임감 있는 것들이 미성년자 일때 임신하냐? <br>진짜 얼탱 개 없어서",tomo,2022-10-15T15:37:43Z,9
책임감있게 키우는걸 포장한게 아니라 그냥 저 고딩 엄마가 책임감이 강하고 잘 키우는 거임.<br><br>+오히려 버리고 지우는게 더 책임감이 없는거 아닌가...? 아물론 지우는게 더 나은 엄빠도 있었는데 이분은 좀 다른데?,랭이 조,2022-10-16T08:27:55Z,0
그니까요 애는 무슨 죄야<br>바르게 크는 고딩들이 얼마나 많은데 저런걸 미화하는지...,뚱이,2022-10-16T01:41:12Z,2
건강하고 행복하게 사세요!<br>(^^) 파이팅!!,현일 신,2022-10-15T14:47:11Z,3
맘 아파서 못보겠다...,heather lee,2022-10-15T14:08:52Z,0
아이를 포기하지 않고 산다는게 얼마나 큰 용기인지. 사실 애기들은 엄마란 존재가 제일 크답니다. 나를 지지하고 내맘을 알아주는 누군가가 아이에겐 하나의 커다란 세상이라는.,Jiwon Back,2022-10-15T13:53:28Z,75
힘내세요. 그리고 살다보면 뜻하지않은. 행운이 있습니다   마음아파 마니울었습니다. 어디사는지. 가깝다면 친정엄마가 되어주고싶네요. 할머니도 되어주고싶고. 힘들때. 보담아 주고싶네요 딸이없는데. ♡♡♡,soo Kim비비안나,2022-10-15T13:44:11Z,1
그리고 좋은사람 나타나면 용감하게. 재혼하세요. 그리고 아빠도 만들어주세요,soo Kim비비안나,2022-10-15T13:45:31Z,1
지금은 불쌍하지..앞으로 자기가 끝까지 고집으로 낳고 내가 키울꺼야!! 그리고 10중89는 보통 젊은 미혼모는 남의집 귀한자식 대학 졸업 시킨사회 초년생 홀려서 대려가잖아 그리고 거의 부모랑 안모시고   나이먹은 미혼모나 과부는 남자 돈보고 결혼하고 아니야?ㅋㅋ,시바,2022-10-15T13:12:46Z,0
사연 보니  도와주고 싶네요.,선인장,2022-10-15T13:03:53Z,1
아이에게 책을 많이 읽어주세요 언어가 많이 늘고 집중력이 생깁니다 아이에게 독서로 간접체험 중요합니다 강추입니다,참사랑,2022-10-15T12:04:45Z,6
옆집 어르신 70세 후반의 나이에 평생 남편의 폭력과 폭언에 시달리며 자식 때문에 참고살다 결국 이혼하시고 자유를 찾으심...정말 웬수같은 남편도 부지기수 세상에 부러워할 것은 없다. 행복은 내 마음 속에 있는 것. 행복하다고 생각하며 웃으며 살면 된다!!!,mono,2022-10-15T11:57:17Z,4
진짜 엄마 말투 부드러워서 좋다ㅠㅠ,paradise,2022-10-15T11:37:52Z,22
아빠 있어도 같이 안나갈때도 많아요~ 고생스러운 시절 다 지나갔으니 앞으로 쭉쭉 행복하실껍니다~ 그리고 저희집애가 티비를 많이봐서 말이 주고받고가 안됐어요ㅠ티비부터 끊어야되요!,제이유니,2022-10-15T11:37:16Z,2
그래서  아이들때문이라도 부부싸움하지않고<br>잘살아보려하게 만드는구나,치맥의 감성채널,2022-10-15T11:17:27Z,0
피임의 중요성,H,2022-10-15T10:17:01Z,4
아빠가 있어 더 더더 괴로운집들도 많아요.있다고 다 좋은건 아니니 주눅들필요 전혀없어요.아기가 지금어려서 글치 좀더자라면 충분히 이해하고 더 엄마편일거예요.예빈이랑 아이엄마 응원합니다.♡,레이첼,2022-10-15T10:15:35Z,5
차분하고 좋아보이시네요,D J,2022-10-15T10:15:06Z,1
가연씨 독서를 많이하세요<br>아이데리고<br>독서관에 가서 놀아요,민훈 이,2022-10-15T10:07:27Z,2
저도 임신부터 출산까지 혼자였어요 아이가 6살인데 아직 아빠라는게 어떤건지 몰라요 <br>공원이나 놀이터나 이런곳에 가면 한가족들의 모습을 보면 아이한테 넘 미안하고 맘 아프고 그래요<br>지금은 엄마인 내가 우리도 가족의 형태의 하나라 생각하고 당당해지고 있어요 <br>내가 당당해져야 아이에게 긍정의 에너지와 힘을 줄 수 있으니까요ㅜㅜ<br>그러니 행복했으면 좋겠고~하루하루 즐거웠음 좋겠어요<br>응원해욤♡♡♡,구름향꽃,2022-10-15T09:39:40Z,134
네<br>반드시 보답받는 날은  옵니다!!<br>축복합니다!,수은주,2022-10-17T14:00:24Z,4
아이를 끝까지 지키시고 사랑하시는마음이 너무 대단하시고 멋지시네요.<br>아이도 엄마의 사랑을 느끼기때문에<br>많이 고마워할거에요. 그동안 고생많으셨어요.,집으로,2022-10-15T15:40:06Z,12
박미선님 ㅠㅠ 엄마같이 말해주셔... 따뜻하네.,냥냥,2022-10-15T09:28:10Z,10
남편이 있어도 아이는 엄마가 키웁니다. 너무 부러워하지 마세요,직박구리,2022-10-15T09:22:31Z,0
예빈아 언젠가 너가 크고 이 영상을 보고 나면 엄마를 꼭 안아주렴,네로양,2022-10-15T09:14:23Z,2
동성애자들이 성교육하러 학교에 주로 파송되는거 부모들은 모르더군요. 초등학교에서 부터 성관계가져도 된다고 가르치지까. 연예인들도 좌파들이 많죠. 좌파들은 여성의 성을 공유하고 이용한후 버리니까.,이가을,2022-10-15T09:07:31Z,2
성적인 행동에대해 문란해도 되고 책임짖못하도록 학생인권조례와 동상애 차별금지법의 결과아닌가요. 자녀를 책임진 모습에 응원하지만 이것에 대해 정당회하려는 방송은 애석하군요. 동정심ㅇ 발하기전에 이런 무책임한 행동을 하지않도록 가르치는것이 우선이 아닌가요. 그러면서 성을 즐길자유가 있다고 가르치는 동성애자로 학교에 성교육하러가는 결과네요,이가을,2022-10-15T09:05:11Z,3
안쓰럽네ᆢ,쇼핑중독,2022-10-15T08:55:42Z,0
자신부터 사랑해요 그래야 아이도 그렇게 큽니다<br>힘내요,yeob🙃,2022-10-15T08:42:49Z,4
"무엇이든 내가 선택한 순간 그 다음의 몫은 내가 감당해야 할 일이더라구요. 냉정하게 들리겠지만, 그만큼 마음 잘 다잡고 아이와 함께 씩씩하고 즐겁게 잘 헤쳐나가길 바라겠습니다. 화이팅~!!!",파송송,2022-10-15T08:14:08Z,0
너무 귀엽더라고요 저는 23살 24살에 두  공주가 태어났고 저는 외로워서 35살때 이혼하고 나서 지금은 아이 없이  잘 지내고 있어요 근데 딸이 보고 싶더라고요 제 딸이 보고 싶더라고요 그래서 고딩엄빠 보니깐 괜찮더라고요 <br>그리고 예빈이랑 가연이를 함께 기도 합시다 기운내세요,김은주,2022-10-15T08:06:30Z,0
이거 프로그램 괜찮은건가 ㄷㄷ,Sol,2022-10-15T07:55:45Z,2
소송가라 니미,마님쌀밥주소,2022-10-15T07:50:51Z,1
당당하게  -♡♡,이하늘,2022-10-15T07:29:29Z,0
남편이란 존재가 중요하기도<br>하지만 때론 가장 불편한 고통이자<br>인생 망치는 지름길이니<br>남편없다고 애기 아빠없다고<br>조금도 슬퍼하지 마세요<br>살아있어도 없는것보다 못하고<br>인간말종 남편이자 애비도 많아요<br>전 알콜중독과 미친폭력과 정신병 아빠와<br>남자와 도박에 미친 엄마 사이<br>큰딸로 태어났어요<br>동생만 줄줄이~아빠는 청소년기<br>자살하고 어미는 저를 청소년기부터<br>성ㅁㅁ를 6년간 시키며 죽음의<br>학대를 했고 커서는<br>내앞으로 수억의 빚만 만들고<br>도망갔어요<br>그런 개막장에서 평생 개처럼<br>살다보니 애정을 받아본적이 없어<br>양아치 남편을 만나<br>폭언ㆍ폭력ㆍ돈갈취ㆍ아동학대<br>모든 잔인한건 다 겪고<br>오래전 사고로 장애와 crps를 얻은뒤<br>현재 암투병중입니다<br>남편은 알아서 떠나고 어린딸이 있어요<br>인간은 누구나 혼자입니다<br>아직 젊고 아프지 않은것만으로도<br>얼마나 감사한일인걸까요~~<br>죽음의 고통도 아이를 보며<br>이겨봅니다 <br>엄마는 강합니다~,김미경,2022-10-15T06:28:31Z,13
부디 조금이라도 마음이 편해지시고 힘내시길 바랍니다 꼭 나으세요,지세나바카카,2022-10-15T08:39:36Z,7
너무 멋진 당신을 응원합니다!,ssuny oh,2022-10-15T06:22:27Z,1
에고… 그러게…….. 에고…. 힘내세요..,lazenjaiya,2022-10-15T05:24:46Z,0
귀여운 예빈이랑 예빈이엄마 화이팅요!,김경민,2022-10-15T05:22:13Z,1
이런거 방송 하지 말고 성관계 전<br>피임법을 제대로 알렸음 합니다.,강철부대,2022-10-15T04:52:14Z,3
모르는사이에다들한번쯤은당해봤을겁니다.국정원에신고해서10억보상금받자!여기저기 공유!! 국정원이진섭팀장(방위산업보호.방위산업기술&amp;전략물자)건대?강남구청?(래미안?현대)아파트산다고하는데~~ 어릴때 일이라 말하기쫌 그런데 국정원 이진섭 팀장 <br>(방위산업보호.방위산업기술&amp;전략물자)결혼전!저는일본에서고등학교(도쿄한국인학교)다닐때 99년도 고2때 이진섭 팀장은 그때 30대 초반!성관계를해서임신했는데도망감.그없는돈있는돈10만엔(백만원)빌려줬는데 도망감. 다잊고살고있었는데 이제 와서 가족끼리 저희 가족 피줄한테 죽음을 강요아닌 압박하고 무슨 살인자 만들겠다고 하고 이런 국정원부부 가족이 어디 있습니까?? 정신병원에 쫌 가야하는게 맞는게 아닙니까??이일로저희엄마는 자주 아프고 마음고 몸도 말라가고 저는 엄마랑 반대로 스트레스에 살이 찌고 있습니다. 국정원 이진섭부인도국정원대북관련쪽(미선?선미?미란?) 이고 특히나 아들 이찬영은 중졸에 학교도 안보내 집에서불법도청.해킹(TV.핸드폰) 전국민까지어린아들이 궁금해서 다 이것저것 불법으로함.특히 전파무기 라고 뇌조종으로 일반사람들 민간인을대상으로어린아이마져 당하고있습니다. 불화.싸움.이혼.죽음.교통사고.연예인자살.돈.임신중기영아장애인.출산.아동문제.공부.성격. 모근걸~ 정치인 조종.대통령.국정원조작 직원까지.등등모든안좋은일은 전부임) 외국에선 보상 받은적이 많습니다. 전국민들도10억보상받아야합니다. 인터넷 검색 한국 사람들도이젠알아합니다.또한제가이진섭만나고연락하고 했냐고? 나랑 결혼전에 만나서 그렇게 된건데 이제까지다잊고한국귀국해서잘살고있는나한테이제와서국정원부부가 아들까지 이런짓하는게말이됩니까?여러분은어떻게생각하세요?? 제주도대정읍에서작은분식점을하는데하루에매상이70~80만원인데찾아와서방해하고진상짓하고아는사람 시켜가면서 횡패부리고 가게 손님핸드폰 해킹해서 가게못오게한다고가게하나망치는일망치는일은 쉽다고 이런말을  국정원가족이 할말입니까? 그것도 나라를위에서 사는사람이...<br>별짓다 하면서~~,쭈야(루아),2022-10-15T04:49:14Z,0
여기저기 유포~공유해주세요.<br>부탁드립니다.매일 국정원 신고 하고있습니다.<br>국정원이진섭팀장(방위산업보호.방위산업기술&amp;전략물자 )<br>22년전(99년때) 일본에서 도쿄 한국인학교를다니던  고등학생 미성년자성폭행함.(사무실에서만나 아무말없이 따라오라고 해서숙소에서)임신까지시킴.국정원 신분으로~부인도 국정원남편이랑같은부서?대북관련쪽?알면서도결혼함.(건대?강남구청 래미안?현대? 아파트) 산다고함. 아들 이찬영도 다알고있다고함! 역시 공무원 국정원 가족 짱입니다!! 그런데 어떻게  국정원이란 사람이..아들까지... 그리고 다 알고 있으면 책임 보상을 하는게 맞는거 아니예요?? 늦게나마 책임 보상을 받고 싶어서 이렇게 제보합니다.<br>정말 양심에 가책도 없는 국정원 가족 입니다. .,쭈야(루아),2022-10-15T04:48:57Z,0
아빠 있다고 다 행복한거 아니다.,XBT,2022-10-15T04:05:13Z,1
😢,ㅋ,2022-10-15T03:58:21Z,2
이런 방송을 왜하고 자빠졌는지<br>청소년들이 건강하고 이땅에 멋진 삶의모습을 보고 배울게 있는 프로그램 만들어서 자기개발을 위해서 여러모로 도움이 될만한 방송을 해라,주단태,2022-10-15T03:53:39Z,0
"모두 자업자득이지,그러게 피임 좀 하지 ㅋㅋ",도망자갱스터 리,2022-10-15T03:27:54Z,1
"안타깝지만 계속 악순환인듯 부모보살핌없이 혼자자라니 임신,연애 시기에 대한 자기판단력없이 아이를가지게되고 그 아이가 판단력없는 부모밑에서 애정결핍으로 자라 부족한 애정을 이성에게 갈구하고 또 실수해서 애낳고 무한반복임 결국은 실수하기전에 자기자신에게 사랑이 충분한가 계속 고민해봐야됌",김두,2022-10-15T03:00:16Z,0
예빈이는 큰 사람으로 자랄거에요 가연씨 힘내요,곤듀들아 배틀그라운드를 신청한다,2022-10-15T02:20:03Z,5
정부에서 돈나오잖아 걱정마라,하헌천,2022-10-15T01:14:03Z,0
엄마가 말수가 적고 차분한 성격이라 아기도 말이 조금 느린 것 같아요 양치할 때보면 상호작용은 매우 잘 되네요 곧 말 우수수 할 거에요 힘내세요,가온러버,2022-10-15T00:11:10Z,24
이프로 취지가 뭔지요 어린나이에 육아하는 어려움을 보여주어 경각심을 주는건가요 아님 출산장려의 취지인지 음지에 있는 환경의 아이들이 양지로 자신있게 나와 생활할수있는 모습을 보여주는건지요,생각하는 진돗개,2022-10-14T23:44:14Z,0
아빠하고 그 집구석이 <br>개새끼들이네,gee,2022-10-14T23:20:57Z,1
요즘 방송국들도 재정신 아닌것 같다.<br>뭐 잘했다고 어린나이에 사고쳐서 애 키우는걸 방송하나.,쿵논노,2022-10-14T23:16:51Z,3
ㄹㅇ,도망자갱스터 리,2022-10-15T03:29:33Z,0
고등학생 엄마방송 다들  어떻게보시나요 고등학생 엄마로써  저 방송을 우리애가보고 고등엄마도 되고싶다 할까 우려되는데 애친구엄마들도 다 우려해요 굳이 방송은 별로 인것 같아요  티비 나오는 애기엄마들에게 도움될까 싶어요,하뮤니~,2022-10-14T22:24:48Z,1
오히려 예방되는거 아닐까요??<br>누가 저걸 첨부터 끝까지보고 &quot;아 나도 저렇게 시댁에서 구박받고 쫒겨나서 애혼자 키워야징~~~&quot;하겠어요;;;;,네로와 친구들 S2,2022-10-16T20:30:41Z,0
